,"ROA Total Assets, Percent",Return On Equity - Actual,Total Debt,"Total Assets, Reported",Operating Income,Long Term Debt,TRBC Industry Group Name_Aerospace & Defense,TRBC Industry Group Name_Automobiles & Auto Parts,TRBC Industry Group Name_Banking Services,TRBC Industry Group Name_Beverages,TRBC Industry Group Name_Biotechnology & Medical Research,TRBC Industry Group Name_Chemicals,TRBC Industry Group Name_Coal,TRBC Industry Group Name_Communications & Networking,"TRBC Industry Group Name_Computers, Phones & Household Electronics",TRBC Industry Group Name_Construction & Engineering,TRBC Industry Group Name_Construction Materials,TRBC Industry Group Name_Consumer Goods Conglomerates,TRBC Industry Group Name_Containers & Packaging,TRBC Industry Group Name_Diversified Retail,TRBC Industry Group Name_Electric Utilities & IPPs,TRBC Industry Group Name_Electronic Equipment & Parts,TRBC Industry Group Name_Financial Technology (Fintech) & Infrastructure,TRBC Industry Group Name_Food & Drug Retailing,TRBC Industry Group Name_Food & Tobacco,TRBC Industry Group Name_Freight & Logistics Services,TRBC Industry Group Name_Healthcare Equipment & Supplies,TRBC Industry Group Name_Healthcare Providers & Services,TRBC Industry Group Name_Homebuilding & Construction Supplies,TRBC Industry Group Name_Hotels & Entertainment Services,TRBC Industry Group Name_Household Goods,TRBC Industry Group Name_Insurance,TRBC Industry Group Name_Investment Banking & Investment Services,TRBC Industry Group Name_Leisure Products,"TRBC Industry Group Name_Machinery, Tools, Heavy Vehicles, Trains & Ships",TRBC Industry Group Name_Media & Publishing,TRBC Industry Group Name_Metals & Mining,TRBC Industry Group Name_Miscellaneous Educational Service Providers,TRBC Industry Group Name_Multiline Utilities,TRBC Industry Group Name_Natural Gas Utilities,TRBC Industry Group Name_Oil & Gas,TRBC Industry Group Name_Oil & Gas Related Equipment and Services,TRBC Industry Group Name_Paper & Forest Products,TRBC Industry Group Name_Passenger Transportation Services,TRBC Industry Group Name_Personal & Household Products & Services,TRBC Industry Group Name_Pharmaceuticals,TRBC Industry Group Name_Professional & Commercial Services,TRBC Industry Group Name_Real Estate Operations,TRBC Industry Group Name_Renewable Energy,TRBC Industry Group Name_Residential & Commercial REITs,TRBC Industry Group Name_Semiconductors & Semiconductor Equipment,TRBC Industry Group Name_Software & IT Services,TRBC Industry Group Name_Specialty Retailers,TRBC Industry Group Name_Telecommunications Services,TRBC Industry Group Name_Textiles & Apparel,TRBC Industry Group Name_Transport Infrastructure,TRBC Industry Group Name_Uranium,TRBC Industry Group Name_Water & Related Utilities,TRBC Industry Name_Advanced Medical Equipment & Technology,TRBC Industry Name_Advertising & Marketing,TRBC Industry Name_Aerospace & Defense,TRBC Industry Name_Agricultural Chemicals,TRBC Industry Name_Airlines,TRBC Industry Name_Airport Operators & Services,TRBC Industry Name_Aluminum,TRBC Industry Name_Apparel & Accessories,TRBC Industry Name_Apparel & Accessories Retailers,"TRBC Industry Name_Appliances, Tools & Housewares",TRBC Industry Name_Auto & Truck Manufacturers,"TRBC Industry Name_Auto Vehicles, Parts & Service Retailers","TRBC Industry Name_Auto, Truck & Motorcycle Parts",TRBC Industry Name_Biotechnology & Medical Research,TRBC Industry Name_Brewers,TRBC Industry Name_Broadcasting,TRBC Industry Name_Business Support Services,TRBC Industry Name_Business Support Supplies,TRBC Industry Name_Casinos & Gaming,TRBC Industry Name_Coal,TRBC Industry Name_Commercial Printing Services,TRBC Industry Name_Commercial REITs,TRBC Industry Name_Commodity Chemicals,TRBC Industry Name_Communications & Networking,TRBC Industry Name_Computer & Electronics Retailers,TRBC Industry Name_Computer Hardware,TRBC Industry Name_Construction & Engineering,TRBC Industry Name_Construction Materials,TRBC Industry Name_Construction Supplies & Fixtures,TRBC Industry Name_Consumer Goods Conglomerates,TRBC Industry Name_Consumer Lending,TRBC Industry Name_Consumer Publishing,"TRBC Industry Name_Courier, Postal, Air Freight & Land-based Logistics",TRBC Industry Name_Department Stores,TRBC Industry Name_Discount Stores,TRBC Industry Name_Distillers & Wineries,TRBC Industry Name_Diversified Chemicals,TRBC Industry Name_Diversified Mining,TRBC Industry Name_Diversified REITs,TRBC Industry Name_Drug Retailers,TRBC Industry Name_Electric Utilities,TRBC Industry Name_Electrical Components & Equipment,TRBC Industry Name_Electronic Equipment & Parts,TRBC Industry Name_Employment Services,TRBC Industry Name_Entertainment Production,TRBC Industry Name_Environmental Services & Equipment,TRBC Industry Name_Financial Technology (Fintech),TRBC Industry Name_Fishing & Farming,TRBC Industry Name_Food Processing,TRBC Industry Name_Food Retail & Distribution,TRBC Industry Name_Footwear,TRBC Industry Name_Forest & Wood Products,TRBC Industry Name_Gold,TRBC Industry Name_Ground Freight & Logistics,TRBC Industry Name_Healthcare Facilities & Services,TRBC Industry Name_Heavy Electrical Equipment,TRBC Industry Name_Heavy Machinery & Vehicles,TRBC Industry Name_Highways & Rail Tracks,TRBC Industry Name_Home Furnishings,TRBC Industry Name_Home Furnishings Retailers,TRBC Industry Name_Home Improvement Products & Services Retailers,TRBC Industry Name_Homebuilding,"TRBC Industry Name_Hotels, Motels & Cruise Lines",TRBC Industry Name_Household Electronics,TRBC Industry Name_Household Products,TRBC Industry Name_IT Services & Consulting,TRBC Industry Name_Independent Power Producers,TRBC Industry Name_Industrial Machinery & Equipment,TRBC Industry Name_Integrated Oil & Gas,TRBC Industry Name_Integrated Telecommunications Services,TRBC Industry Name_Investment Management & Fund Operators,TRBC Industry Name_Iron & Steel,TRBC Industry Name_Leisure & Recreation,TRBC Industry Name_Managed Healthcare,TRBC Industry Name_Marine Freight & Logistics,"TRBC Industry Name_Medical Equipment, Supplies & Distribution",TRBC Industry Name_Mining Support Services & Equipment,TRBC Industry Name_Miscellaneous Educational Service Providers,TRBC Industry Name_Miscellaneous Specialty Retailers,TRBC Industry Name_Multiline Insurance & Brokers,TRBC Industry Name_Multiline Utilities,TRBC Industry Name_Natural Gas Utilities,TRBC Industry Name_Non-Alcoholic Beverages,TRBC Industry Name_Non-Gold Precious Metals & Minerals,TRBC Industry Name_Non-Paper Containers & Packaging,TRBC Industry Name_Oil & Gas Drilling,TRBC Industry Name_Oil & Gas Exploration and Production,TRBC Industry Name_Oil & Gas Refining and Marketing,TRBC Industry Name_Oil & Gas Transportation Services,TRBC Industry Name_Oil Related Services and Equipment,TRBC Industry Name_Online Services,TRBC Industry Name_Paper Packaging,TRBC Industry Name_Paper Products,"TRBC Industry Name_Passenger Transportation, Ground & Sea",TRBC Industry Name_Personal Products,TRBC Industry Name_Personal Services,TRBC Industry Name_Pharmaceuticals,TRBC Industry Name_Phones & Handheld Devices,TRBC Industry Name_Professional Information Services,"TRBC Industry Name_Real Estate Rental, Development & Operations",TRBC Industry Name_Real Estate Services,TRBC Industry Name_Recreational Products,TRBC Industry Name_Renewable Energy Equipment & Services,TRBC Industry Name_Renewable Fuels,TRBC Industry Name_Residential REITs,TRBC Industry Name_Restaurants & Bars,TRBC Industry Name_Semiconductor Equipment & Testing,TRBC Industry Name_Semiconductors,TRBC Industry Name_Shipbuilding,TRBC Industry Name_Software,TRBC Industry Name_Specialized REITs,TRBC Industry Name_Specialty Chemicals,TRBC Industry Name_Specialty Mining & Metals,TRBC Industry Name_Tires & Rubber Products,TRBC Industry Name_Tobacco,TRBC Industry Name_Toys & Children's Products,TRBC Industry Name_Uranium,TRBC Industry Name_Water & Related Utilities,TRBC Industry Name_Wireless Telecommunications Services,Region of Headquarters_Africa,Region of Headquarters_Americas,Region of Headquarters_Asia,Region of Headquarters_Europe,Region of Headquarters_Oceania,bond_type
CA,1.722327666,10.25,20299218368.0,58119198828.0,2094528578.0,9539570103.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,VB
CABO,7.93215438,20.56,2184037000.0,4488338000.0,469350000.0,2143993000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,VB
CAG,5.467464876,15.55,9005700000.0,22195600000.0,1830700000.0,8159200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,VB
CAH,1.436299417,99.89,6236000000.0,44453000000.0,458000000.0,5320000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,VB
CAKE,-9.068754701,-13.89,280000000.0,2747054000.0,-347437000.0,280000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,VB
CAMP,-4.551801293,8.89,186471000.0,433805000.0,-6825000.0,182154000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,VB
CAS,4.41509434,11.539,1620581304.0,4251374705.0,282796543.6,1410054988.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,VB
CASH,0.832539012,39.2,1283144846.0,2223331705.0,164107230.1,966282364.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,VB
CAT,3.711003527,24.06,37163000000.0,78324000000.0,4553000000.0,25896000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,VB
CBRL,10.31262054,22.57,327377000.0,2391694000.0,366659000.0,327253000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,VB
CBT,9.232791194,34.82,1162000000.0,3306000000.0,454000000.0,697000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,VB
CC,3.054393305,43.81,4026000000.0,7082000000.0,345000000.0,3938000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,VB
CCEP,2.626443753,13.48,8777479238.0,23494137763.0,992916463.1,7465803615.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,VB
CCO,-0.708911514,-5.3,788289080.9,5955091123.0,-32505106.05,782043205.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,VB
CCS,7.713926504,17.6,1153925000.0,2845093000.0,327248000.0,894875000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,VB
CCU,4.43509948,7.33,713840031.0,3558064857.0,246820401.5,581721530.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,VB
CDAY,-0.062563541,3.67,667800000.0,6701300000.0,-20000000.0,652200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,VB
CDE,1.841937776,8.679,275501000.0,1403977000.0,83040000.0,227590000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,VB
CDLX,-17.13596661,-15.48,174024000.0,422537000.0,-53923000.0,174011000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,VB
CDNS,16.16429096,34.02,346793000.0,3950785000.0,645552000.0,346793000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,VB
CENT,5.600138122,14.06,1185764000.0,3116680000.0,244544000.0,1184683000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,VB
CENX,-8.498603111,-18.41,315900000.0,1399600000.0,-81700000.0,288100000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,VB
CEQP,-0.288870009,-7.809,2488800000.0,5243700000.0,86900000.0,2483800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,VB
CEZ,0.777238897,2.24,7079171912.0,32753205577.0,570662563.5,5693197184.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,VB
CFX,0.777778781,5.55,2231243000.0,7351549000.0,162291000.0,2204169000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,VB
